0,60
1,41
2,41
3,41
4,52
5,44
6,56
7,52
8,54
9,71
10,51
11,46
12,68
13,45
14,56
15,52
16,57
17,59
18,44
19,44
20,53
21,69
22,69
23,52
24,68
25,46
26,61
27,46
28,58
29,50
30,59
31,59
32,52
33,69
34,56
35,49
36,68
37,49
38,61
39,50
40,61
41,50
42,46
43,46
44,58
45,69
46,71
47,66
48,41
49,41
50,41
51,54
52,47
53,56
54,59
55,59
56,73
57,51
58,43
59,66
60,52
61,53
62,47
63,49
64,53
65,44
66,42
67,47
68,69
69,69
70,56
71,68
72,41
73,41
74,41
75,54
76,50
77,56
78,59
79,59
80,69
81,63
82,61
83,57
84,61
85,57
86,64
87,72
88,63
89,44
90,44
91,53
92,69
93,71
94,59
95,68
96,45
97,59
98,41
99,45
100,58
101,63
102,49
103,61
104,50
105,63
106,40
107,59
108,40
109,57
110,40
111,56
112,40
113,48
114,40
115,54
116,49
117,63
118,52
119,64
120,41
121,55
122,41
123,45
124,52
125,61
126,47
127,54
128,47
129,55
130,45
131,54
132,41
133,63
134,44
135,54
136,41
137,51
138,41
139,54
140,47
141,63
142,52
143,64
144,41
145,55
146,41
147,41
148,58
149,57
150,59
151,59
152,71
153,56
154,52
155,71
156,56
157,58
158,52
159,63
160,59
161,44
162,44
163,59
164,69
165,69
166,52
167,68
168,41
169,59
170,41
171,43
172,59
173,57
174,59
175,63
176,69
177,61
178,49
179,52
180,41
181,63
182,57
183,63
184,57
185,57
186,68
187,49
188,58
189,54
190,45
191,66
192,45
193,57
194,43
195,45
196,69
197,57
198,59
199,61
200,69
201,51
202,52
203,45
204,52
205,59
206,52
207,56
208,59
209,42
210,44
211,64
212,69
213,71
214,59
215,66
216,47
217,59
218,41
219,45
220,59
221,57
222,59
223,59
224,69
225,63
226,46
227,68
228,52
229,56
230,63
231,49
232,59
233,44
234,44
235,64
236,69
237,69
238,61
239,66
240,56
241,59
242,43
243,45
244,61
245,61
246,52
247,61
248,50
249,63
250,41
251,59
252,41
253,61
254,41
255,56
256,41
257,48
258,40
259,54
260,49
261,63
262,52
263,64
264,54
265,55
266,40
267,45
268,58
269,61
270,47
271,60
272,50
273,61
274,41
275,56
276,40
277,61
278,40
279,54
280,41
281,48
282,40
283,54
284,49
285,63
286,52
287,64
288,53
289,57
290,46
291,49
292,50
293,58
294,59
295,63
296,71
297,59
298,49
299,58
300,47
301,63
302,56
303,63
304,50
305,46
306,46
307,64
308,69
309,73
310,61
311,66
312,51
313,61
314,46
315,49
316,59
317,59
318,59
319,61
320,71
321,63
322,49
323,68
324,44
325,58
326,54
327,63
328,50
329,44
330,44
331,44
332,69
333,71
334,56
335,68
336,45
337,59
338,41
339,45
340,59
341,56
342,50
343,56
344,69
345,61
346,45
347,68
348,41
349,58
350,49
351,63
352,50
353,42
354,44
355,46
356,69
357,69
358,56
359,68
360,47
361,59
362,41
363,45
364,57
365,56
366,59
367,56
368,71
369,61
370,41
371,54
372,44
373,61
374,54
375,56
376,63
377,42
378,44
379,47
380,58
381,61
382,45
383,66
384,47
385,57
386,41
387,52
388,69
389,56
390,59
391,56
392,71
393,63
394,46
395,71
396,56
397,61
398,54
399,59
400,59
401,44
402,44
403,47
404,69
405,71
406,59
407,66
408,45
409,59
410,41
411,45
412,58
413,64
414,49
415,56
416,50
417,52
418,54
419,59
420,45
421,58
422,45
423,54
424,41
425,51
426,41
427,54
428,49
429,61
430,52
431,64
432,41
433,55
434,40
435,54
436,51
437,63
438,44
439,49
440,54
441,55
442,45
443,45
444,43
445,52
446,45
447,54
448,44
449,51
450,44
451,54
452,40
453,57
454,40
455,62
456,41
457,55
458,40
459,54
460,42
461,56
462,50
463,56
464,71
465,63
466,57
467,68
468,54
469,58
470,63
471,63
472,59
473,44
474,44
475,53
476,69
477,71
478,56
479,66
480,47
481,59
482,41
483,45
484,57
485,56
486,59
487,61
488,69
489,61
490,52
491,68
492,42
493,63
494,54
495,59
496,50
497,44
498,44
499,64
500,69
501,71
502,52
503,68
504,47
505,59
506,41
507,45
508,64
509,56
510,59
511,59
512,69
513,56
514,54
515,68
516,47
517,61
518,57
519,64
520,57
521,57
522,54
523,54
524,57
525,68
526,64
527,68
528,50
529,59
530,43
531,45
532,69
533,57
534,59
535,59
536,71
537,61
538,59
539,69
540,51
541,61
542,56
543,52
544,71
545,44
546,44
547,47
548,68
549,73
550,68
551,49
552,61
553,41
554,45
555,59
556,61
557,56
558,61
559,57
560,59
561,54
562,59
563,45
564,60
565,44
566,56
567,44
568,51
569,44
570,56
571,49
572,61
573,52
574,68
575,41
576,57
577,41
578,54
579,51
580,63
581,44
582,47
583,59
584,59
585,45
586,58
587,45
588,58
589,47
590,56
591,44
592,51
593,44
594,54
595,49
596,61
597,52
598,68
599,41
600,57
601,41
602,54
603,47
604,58
605,50
606,63
607,71
608,63
609,54
610,68
611,47
612,63
613,47
614,54
615,59
616,44
617,44
618,56
619,69
620,71
621,52
622,66
623,41
624,61
625,41
626,54
627,49
628,57
629,59
630,63
631,61
632,63
633,46
634,69
635,44
636,63
637,57
638,73
639,56
640,44
641,44
642,66
643,69
644,69
645,61
646,68
647,49
648,61
649,41
650,43
651,59
652,56
653,59
654,63
655,71
656,58
657,54
658,68
659,45
660,56
661,63
662,63
663,61
664,44
665,44
666,44
667,69
668,71
669,61
670,66
671,45
672,61
673,41
674,45
675,54
676,56
677,61
678,63
679,64
680,57
681,64
682,69
683,51
684,63
685,64
686,64
687,64
688,57
689,68
690,56
691,69
692,71
693,61
694,68
695,48
696,61
697,41
698,45
699,59
700,61
701,57
702,61
703,57
704,64
705,45
706,59
707,41
708,58
709,47
710,47
711,47
712,51
713,44
714,56
715,50
716,61
717,52
718,64
719,43
720,57
721,43
722,55
723,49
724,63
725,46
726,61
727,46
728,60
729,43
730,43
731,55
732,58
733,49
734,49
735,49
736,51
737,46
738,58
739,46
740,60
741,46
742,64
743,43
744,57
745,43
746,55
747,46
748,60
749,50
750,63
751,71
752,56
753,64
754,57
755,64
756,63
757,63
758,56
759,64
760,57
761,68
762,69
763,69
764,69
765,52
766,66
767,41
768,59
769,43
770,45
771,59
772,56
773,59
774,49
775,71
776,56
777,52
778,68
779,47
780,61
781,54
782,58
783,50
784,44
785,44
786,64
787,69
788,69
789,52
790,68
791,41
792,61
793,41
794,45
795,59
796,56
797,59
798,59
799,69
800,47
801,45
802,45
803,52
804,58
805,49
806,54
807,58
808,44
809,44
810,66
811,69
812,69
813,52
814,66
815,54
816,61
817,41
818,45
819,59
820,56
821,59
822,56
823,71
824,56
825,52
826,68
827,47
828,58
829,47
830,58
831,58
832,44
833,44
834,47
835,58
836,64
837,47
838,66
839,45
840,61
841,41
842,45
843,69
844,63
845,52
846,56
847,57
848,61
849,41
850,68
851,41
852,60
853,44
854,56
855,44
856,51
857,44
858,56
859,49
860,61
861,61
862,64
863,45
864,61
865,41
866,54
867,49
868,63
869,44
870,56
871,44
872,60
873,41
874,54
875,41
876,60
877,44
878,56
879,44
880,51
881,44
882,44
883,56
884,55
885,45
886,64
887,45
888,57
889,41
890,48
891,47
892,56
893,50
894,61
895,54
896,69
897,47
898,68
899,41
900,56
901,56
902,61
903,50
904,44
905,44
906,47
907,69
908,71
909,59
910,66
911,49
912,61
913,41
914,45
915,58
916,56
917,59
918,63
919,71
920,63
921,56
922,68
923,41
924,63
925,44
926,49
927,59
928,44
929,44
930,47
931,56
932,61
933,47
934,68
935,45
936,61
937,41
938,54
939,69
940,58
941,50
942,61
943,69
944,58
945,54
946,69
947,44
948,56
949,52
950,53
951,63
952,44
953,44
954,47
955,69
956,73
957,59
958,66
959,45
960,61
961,43
962,45
963,56
964,56
965,59
966,63
967,75
968,63
969,57
970,57
971,64
972,57
973,64
974,64
975,64
976,57
977,69
978,56
979,50
980,61
981,52
982,64
983,41
984,61
985,41
986,54
987,54
988,58
989,44
990,61
991,49
992,63
993,47
994,56
995,41
996,54
997,56
998,47
999,47
1000,51
1001,44
1002,47
1003,58
1004,61
1005,52
1006,66
1007,41
1008,57
1009,41
1010,54
1011,44
1012,58
1013,54
1014,63
1015,71
1016,63
1017,56
1018,68
1019,50
1020,56
1021,63
1022,63
1023,59
1024,44
1025,44
1026,47
1027,71
1028,69
1029,59
1030,68
1031,49
1032,61
1033,46
1034,49
1035,56
1036,59
1037,59
1038,52
1039,63
1040,57
1041,64
1042,57
1043,64
1044,69
1045,54
1046,63
1047,59
1048,44
1049,44
1050,60
1051,71
1052,71
1053,52
1054,66
1055,47
1056,61
1057,41
1058,45
1059,59
1060,56
1061,59
1062,63
1063,71
1064,47
1065,59
1066,68
1067,51
1068,63
1069,56
1070,69
1071,63
1072,54
1073,44
1074,60
1075,71
1076,73
1077,59
1078,66
1079,54
1080,61
1081,43
1082,45
1083,59
1084,56
1085,59
1086,57
1087,69
1088,63
1089,59
1090,68
1091,48
1092,56
1093,63
1094,63
1095,59
1096,44
1097,44
1098,47
1099,69
1100,71
1101,61
1102,68
1103,53
1104,61
1105,41
1106,43
1107,59
1108,56
1109,63
1110,61
1111,71
1112,59
1113,54
1114,69
1115,51
1116,63
1117,52
1118,47
1119,61
1120,44
1121,44
1122,46
1123,69
1124,69
1125,61
1126,68
1127,51
1128,61
1129,41
1130,45
1131,61
1132,57
1133,59
1134,63
1135,71
1136,63
1137,44
1138,63
1139,54
1140,63
1141,63
1142,59
1143,59
1144,51
1145,44
1146,47
1147,69
1148,71
1149,59
1150,68
1151,45
1152,61
1153,39
1154,54
1155,59
1156,59
1157,44
1158,58
1159,57
1160,61
1161,44
1162,56
1163,54
1164,58
1165,47
1166,47
1167,47
1168,51
1169,44
1170,47
1171,59
1172,61
1173,52
1174,66
1175,45
1176,57
1177,41
1178,54
1179,47
1180,56
1181,44
1182,56
1183,50
1184,47
1185,45
1186,58
1187,47
1188,47
1189,47
1190,47
1191,47
1192,44
1193,44
1194,47
1195,61
1196,63
1197,52
1198,64
1199,45
1200,57
1201,41
1202,45
1203,45
1204,56
1205,47
1206,44
1207,56
1208,45
1209,45
1210,54
1211,41
1212,54
1213,44
1214,56
1215,44
1216,44
1217,44
1218,56
1219,54
1220,63
1221,41
1222,62
1223,41
1224,57
1225,41
1226,54
1227,41
1228,56
1229,56
1230,47
1231,47
1232,45
1233,45
1234,45
1235,45
1236,54
1237,44
1238,56
1239,44
1240,41
1241,44
1242,56
1243,56
1244,61
1245,41
1246,68
1247,41
1248,57
1249,41
1250,55
1251,57
1252,56
1253,56
1254,47
1255,59
1256,45
1257,45
1258,57
1259,41
1260,45
1261,41
1262,45
1263,41
1264,41
1265,41
1266,52
1267,56
1268,63
1269,46
1270,56
1271,41
1272,55
1273,41
1274,52
1275,41
1276,54
1277,45
1278,41
1279,51
1280,45
1281,45
1282,47
1283,40
1284,45
1285,41
1286,41
1287,41
1288,41
1289,40
1290,52
1291,57
1292,63
1293,46
1294,56
1295,40
1296,55
1297,43
1298,41
1299,55
1300,58
1301,45
1302,52
1303,48
1304,55
1305,41
1306,59
1307,41
1308,55
1309,41
1310,48
1311,41
1312,48
1313,41
1314,52
1315,46
1316,63
1317,46
1318,53
1319,37
1320,53
1321,37
1322,41
1323,55
1324,60
1325,45
1326,41
1327,51
1328,55
1329,41
1330,57
1331,41
1332,55
1333,41
1334,48
1335,41
1336,48
1337,41
1338,52
1339,44
1340,63
1341,46
1342,47
1343,48
1344,55
1345,41
1346,41
1347,45
1348,54
1349,48
1350,59
1351,56
1352,56
1353,63
1354,69
1355,59
1356,54
1357,56
1358,63
1359,63
1360,44
1361,44
1362,64
1363,71
1364,71
