,SnapId,StartTime,EndTime,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,3,2017-08-30 00:00:11,2017-08-30 01:00:13 ,532,3.7,0,0,1.1,.9,0,.4,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,50,191.7,99.96,100,98.38,98.74,100,42.86,93.88,558.21,10.75,50,null,10.93,50,4.94,100,0,31,D,87,B
1,4,2017-08-30 01:00:13,2017-08-30 02:00:14 ,391.4,3.2,0,0,1.1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,0,0,1,52,194.1,99.9,100,97.27,96.47,100,90,86.76,405.84,8.86,36.36,null,11.68,27.27,3.19,100,0,31,D,87,B
2,5,2017-08-30 02:00:14,2017-08-30 03:00:16 ,365.7,4.1,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,.01,.01,0,0,53,143,99.65,100,95.03,91.55,100,89.74,70.83,170.06,23.67,75,null,10.82,5.77,3.44,100,0,31,D,87,B
3,6,2017-08-30 03:00:16,2017-08-30 04:00:17 ,391.4,3,0,0,1.1,.9,0,.4,0,0,0,.7,0,null,0,0,0,0,0,0,.01,0,0,54,202.1,100,100,99.21,99.41,100,200,97.14,412.52,13.37,0,null,15,0,4.55,0,0,31,D,90,A
4,7,2017-08-30 04:00:17,2017-08-30 05:00:19 ,346,3.3,0,0,1.1,.8,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,.01,0,0,53,181.3,99.8,100,98.81,98.92,100,75,91.3,374.37,12.7,91.67,null,13.95,54.17,3.65,100,0,31,D,87,B
5,8,2017-08-30 05:00:19,2017-08-30 06:00:20 ,345,2.7,0,0,1,.8,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,51,186.6,100,100,99.81,99.66,100,40,96.61,451.79,14.78,0,null,16.58,0,3.24,0,0,31,D,90,B
6,9,2017-08-30 06:00:20,2017-08-30 07:00:22 ,321.6,2.6,0,0,1.1,.8,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,51,184.6,99.97,100,99.92,99.91,99.99,50,98.36,433.23,15.11,100,null,17.12,0,3.64,100,0,31,D,88,B
7,10,2017-08-30 07:00:22,2017-08-30 08:00:23 ,2115.5,84.4,0,0,1.1,1.2,0,3.3,.1,0,0,10.1,0,null,0,0,0,0,0,0,0,2,0,50,192.3,99.96,100,95.76,97.34,100,88.42,-44.83,2657.3,96.84,98.5,null,16.66,6.77,3.21,0,0,43,D,85,B
8,11,2017-08-30 08:00:23,2017-08-30 09:00:25 ,441.7,5.2,0,0,1.1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,.01,0,0,55,185,99.98,100,98.01,98.1,99.99,120,91.78,360.55,23.61,0,null,15.43,50,2.71,0,0,31,D,89,B
9,12,2017-08-30 09:00:25,2017-08-30 10:00:26 ,376.9,3.5,0,0,1.1,.9,0,.4,0,0,0,.9,0,1,0,0,0,0,0,.01,0,0,0,54,46.8,99.9,100,96.91,97,99.99,25,96.88,104.03,11.54,16.67,null,13.07,0,3.82,0,0,33,D,85,B
10,13,2017-08-30 10:00:26,2017-08-30 11:00:28 ,411.3,3.3,0,0,1.1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,0,1,0,54,188.7,99.98,100,97.78,98.31,100,33.33,96.88,421.76,11.95,0,null,13.54,100,3.25,0,0,31,D,88,B
11,17,2017-08-30 18:26:41,2017-08-30 19:00:42 ,590.2,9,0,0,1.3,.9,0,.8,.1,0,0,2,0,1,0,0,0,0,0,.01,.01,2,0,52,128.8,95.5,100,88.83,92.08,99.98,50,61.11,313.8,13.27,18.29,null,16.9,15.88,4.11,0,0,33,D,83,B
12,18,2017-08-30 19:00:42,2017-08-30 20:00:43 ,362,4.7,0,0,1.2,.9,0,.5,0,0,0,1,0,null,0,0,0,0,0,0,0,3,0,51,181,98.04,100,93.52,93.18,100,61.9,78.33,378.22,39.38,62.42,null,9.81,12.42,4.76,0,0,31,D,84,B
13,19,2017-08-30 20:00:43,2017-08-30 21:00:45 ,370.7,2.8,0,0,1.1,.9,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,2,0,52,173.7,99.2,100,99.77,99.75,99.99,250,91.67,365.11,14.5,32.91,null,16.28,22.78,7.89,0,0,31,D,85,B
14,20,2017-08-30 21:00:45,2017-08-30 22:00:46 ,3358.1,196.6,0,0,2.3,1.1,0,3.6,.3,.1,0,15.7,.1,1,0,0,0,0,0,.28,.16,0,3,46,58.5,99.24,100,92.03,90.6,99.97,75.4,87.9,63.8,71.14,88.39,null,32.13,8.85,2.91,0,0,47,D,70,C
15,21,2017-08-30 22:00:46,2017-08-30 23:00:48 ,713.2,8.7,0,0,1.1,1,0,.6,.1,0,0,1.7,0,1,0,0,0,0,0,0,0,3,0,53,160.2,99.76,100,90.18,91.08,100,89.47,75,303.11,10.4,7.89,null,8.6,3.95,11.3,0,0,35,D,85,B
16,22,2017-08-30 23:00:48,2017-08-31 00:00:50 ,411.5,4.4,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,0,.01,2,0,53,128.3,99.72,100,95.42,94.52,100,94.74,78.57,198.04,13.97,88.64,null,10.49,54.55,5.35,0,0,31,D,84,B
17,23,2017-08-31 00:00:50,2017-08-31 01:00:51 ,370.7,3.3,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,1,0,50,168.2,99.98,100,96.07,95.45,100,92.86,78.33,363.25,12.11,0,null,13.59,100,6.1,100,0,31,D,87,B
18,24,2017-08-31 01:00:51,2017-08-31 02:00:53 ,421.5,3.9,0,0,1.1,.9,0,.5,0,0,0,1,0,null,0,0,0,0,0,0,0,0,0,53,170.5,99.97,100,94.69,93.72,100,93.67,-19.35,354.93,10.87,50,null,11.45,0,6.13,0,0,31,D,88,B
19,25,2017-08-31 02:00:53,2017-08-31 03:00:55 ,4160.6,164,0,0,3.3,1.7,0,9.1,1.1,0,0,18.9,.3,1,0,0,0,0,0,.09,.06,1,1,29,71,99.46,100,96.27,88.34,99.99,94.12,-282.52,437.55,74.41,89.59,null,9.43,49.02,20.46,0,0,52,C,79,B
20,26,2017-08-31 03:00:55,2017-08-31 04:00:56 ,683,9.1,0,0,1.1,.9,0,.6,.1,0,0,1.7,0,null,0,0,0,0,0,0,.01,1,0,53,170.1,99.96,100,87.79,89.33,100,115,36.99,264.34,28.21,0,null,8.25,16.67,5.04,0,0,31,D,88,B
21,27,2017-08-31 04:00:56,2017-08-31 05:00:58 ,330.2,2.6,0,0,1.1,.9,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,53,203,100,100,99.72,99.66,100,100,96.88,363.63,15.51,0,null,17.72,0,4.65,0,0,31,D,90,A
22,28,2017-08-31 05:00:58,2017-08-31 06:01:00 ,351.3,2.6,0,0,1.1,.9,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,.01,0,0,53,191.2,99.96,100,99.85,99.83,100,25,98.46,334.63,15.55,50,null,17.79,50,3.15,0,0,31,D,88,B
23,29,2017-08-31 06:01:00,2017-08-31 07:00:01 ,374.1,4,0,0,1.1,.9,0,.4,0,0,0,.7,0,null,0,0,0,0,0,0,.01,0,0,53,196.1,99.99,100,99.54,99.31,100,100,98.55,320.97,23.02,0,null,20.2,100,3.1,0,0,31,D,90,B
24,30,2017-08-31 07:00:01,2017-08-31 08:00:03 ,340,2.9,0,0,1.1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,.01,0,0,53,169.9,100,100,99.15,99.46,100,120,92.5,243.41,13.75,0,null,15.88,0,5.44,0,0,31,D,90,A
25,31,2017-08-31 08:00:03,2017-08-31 09:00:04 ,396.2,18.4,0,0,1.2,1.1,.2,.6,0,0,0,1.2,0,2,0,0,0,0,0,.02,.01,0,5,51,76.3,99.38,100,93.9,92.12,100,89.47,86.84,49.23,74.41,84.8,null,58.56,46.57,2.63,0,0,40,D,81,B
26,32,2017-08-31 09:00:04,2017-08-31 10:00:06 ,658.6,3.9,0,0,1.4,.9,.2,.5,0,0,0,1,0,null,0,0,0,0,0,0,0,0,1,53,91.2,100,100,93.12,92.95,100,97.53,64.57,46.64,10.4,0,null,12.48,0,4.94,0,0,31,D,89,B
27,33,2017-08-31 10:00:06,2017-08-31 11:00:08 ,539.4,3.3,0,0,2.2,1.1,.5,.5,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,51,93.8,99.83,100,97.22,97.63,99.98,76,89.67,58.15,12.19,64,null,13.95,8,3.76,0,0,35,D,84,B
28,34,2017-08-31 11:00:08,2017-08-31 12:00:10 ,375.8,2.7,0,0,2.2,1,.5,.5,0,0,0,1,0,null,0,0,0,0,0,0,0,4,0,53,83.1,100,100,99.84,99.85,100,150,97.17,44.7,15.05,0,null,17.06,0,5.47,0,0,34,D,87,B
