,SnapId,StartTime,EndTime,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,3,2017-08-30 00:00:59,2017-08-30 01:00:00 ,390.1,2.9,0,0,1.1,.9,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,51,196.1,99.88,100,99.07,98.79,100,100,86.84,1497.49,13.77,25,null,14.47,25,5.01,100,0,31,D,87,B
1,4,2017-08-30 01:00:00,2017-08-30 02:00:02 ,354.1,2.9,0,0,1.1,.9,0,.4,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,50,184.3,99.9,100,98.22,96.85,100,200,87.5,1121.94,13.86,40,null,15.4,30,3.78,100,0,31,D,87,B
2,5,2017-08-30 02:00:02,2017-08-30 03:00:03 ,359,4,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,.01,.01,1,0,51,136.8,99.62,100,95.34,91.27,100,97.37,65.42,374.13,25.37,70.91,null,11.18,5.45,3.26,100,0,31,D,87,B
3,6,2017-08-30 03:00:03,2017-08-30 04:00:05 ,393,2.9,0,0,1.1,.9,0,.4,0,0,0,.7,0,1,0,0,0,0,0,0,0,0,0,51,191.7,100,100,99.53,99.31,99.99,50,96.97,852.29,13.64,0,null,15.31,0,4.74,0,0,33,D,90,B
4,7,2017-08-30 04:00:05,2017-08-30 05:00:06 ,324.4,3.1,0,0,1.1,.8,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,.01,1,0,53,146.6,99.81,100,98.76,98.62,99.99,61.54,87.69,663.47,14.08,100,null,14.31,59.09,3.74,100,0,31,D,86,B
5,8,2017-08-30 05:00:06,2017-08-30 06:00:08 ,352.2,2.8,0,0,1.1,.8,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,53,201.6,99.94,100,99.79,99.66,99.99,500,90.57,1125.56,14.16,50,null,16.19,0,3.65,100,0,31,D,89,B
6,9,2017-08-30 06:00:08,2017-08-30 07:00:10 ,305,2.7,0,0,1.1,.8,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,0,0,51,219,100,100,99.92,99.91,100,250,91.07,1140.98,15.06,0,null,17.07,0,3.63,100,0,31,D,90,B
7,10,2017-08-30 07:00:10,2017-08-30 08:00:11 ,2100.5,84.5,0,0,1.1,1.2,0,3.3,.1,0,0,10.1,0,null,0,0,0,0,0,0,0,2,0,50,202.6,99.95,100,95.42,96.94,100,100,-42.19,2623.74,96.74,100,null,16.64,6.12,5.14,0,0,43,D,85,B
8,11,2017-08-30 08:00:11,2017-08-30 09:00:13 ,522,5.3,0,0,1.1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,.01,0,0,46,197,99.98,100,98.24,98.49,99.99,200,97.5,719.38,23.29,50,null,15.47,50,3.34,100,0,31,D,88,B
9,12,2017-08-30 09:00:13,2017-08-30 10:00:14 ,363.4,3.2,0,0,1.1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,.01,.01,0,0,54,52.3,99.91,100,97.3,97.62,100,50,94.52,207.71,12.54,20,null,14.35,20,3.87,0,0,31,D,85,B
10,13,2017-08-30 10:00:14,2017-08-30 11:00:16 ,385.2,3.3,0,0,1,.9,0,.4,0,0,0,.8,0,null,0,0,0,0,0,0,0,0,0,53,199.4,99.97,100,98.06,98.48,100,0,100,1014.8,12.17,0,null,13.92,50,2.77,0,0,31,D,89,B
11,15,2017-08-30 15:50:15,2017-08-30 17:00:17 ,1009.4,21.5,0,0,1.5,.9,.2,1.2,.2,0,0,2.9,0,1,0,0,0,0,0,.02,.01,2,0,49,66.1,96.68,100,96.97,85.97,100,59.14,77.67,41.96,38.53,48.6,null,7.14,33.31,12.83,100,0,35,D,79,B
12,17,2017-08-30 18:26:51,2017-08-30 19:00:52 ,783.3,10.3,0,0,1.4,.9,0,.9,.1,0,0,2.2,0,null,0,0,0,0,0,0,.01,1,0,53,125.2,95.49,100,88.77,92.28,100,68.42,45.83,343.64,11.67,16.05,null,15.1,15.95,4.95,0,0,34,D,86,B
13,18,2017-08-30 19:00:52,2017-08-30 20:00:53 ,340.3,4.2,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,3,0,52,176.2,98.35,100,93.91,93.03,100,53.85,86.79,422.08,43.95,78.49,null,10.72,16.33,4.73,0,0,31,D,84,B
14,19,2017-08-30 20:00:53,2017-08-30 21:00:58 ,357.1,2.7,0,0,1.1,.9,0,.3,0,0,0,.7,0,null,0,0,0,0,0,0,0,2,0,49,189.5,99.31,100,99.77,99.74,100,20,98.21,429.04,14.69,38.24,null,16.29,20.59,6.02,100,0,31,D,84,B
15,20,2017-08-30 21:00:58,2017-08-30 22:00:59 ,3394.6,194.4,0,0,2.3,1.1,0,3.6,.3,.1,0,15.7,.1,1,0,0,0,0,0,.29,.17,3,0,47,58.8,99.22,100,91.98,90.39,99.97,79.78,86.46,65.74,73.75,88.63,null,31.63,8.46,6.63,100,0,47,D,68,C
16,21,2017-08-30 22:00:59,2017-08-30 23:00:01 ,764.9,9.3,0,0,1.1,1,0,.6,.1,0,0,1.8,0,null,0,0,0,0,0,0,0,3,0,49,180,99.78,100,90.2,91.31,100,95.83,64.62,356.92,9.54,8.45,null,8.03,4.23,11.44,0,0,34,D,85,B
17,22,2017-08-30 23:00:01,2017-08-31 00:00:02 ,398.6,3.8,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,1,0,52,126.7,99.69,100,95.9,96.12,100,66.67,80,271.47,13.11,90.7,null,11.93,55.81,5.28,0,0,31,D,87,B
18,23,2017-08-31 00:00:02,2017-08-31 01:00:04 ,386.9,3.4,0,0,1.1,.9,0,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,0,0,52,176.6,99.98,100,96.08,94.37,100,76.47,77.19,401.5,11.63,0,null,13.31,100,8.59,0,0,31,D,88,B
19,24,2017-08-31 01:00:04,2017-08-31 02:00:05 ,408.8,3.8,0,0,1.1,.9,0,.5,0,0,0,1,0,null,0,0,0,0,0,0,0,0,0,53,169,99.97,100,95.39,95.07,100,98.67,-13.85,334.18,13.08,50,null,11.6,0,5.83,0,0,31,D,88,B
20,25,2017-08-31 02:00:05,2017-08-31 03:00:07 ,4147.2,162.2,0,0,3.3,1.7,0,9,1.1,0,0,18.7,.3,2,0,0,0,0,0,.08,.06,1,1,24,77,99.45,100,96.29,88.12,99.98,95.66,-281.92,467.81,74.35,89.66,null,9.55,48.79,20.36,0,0,54,C,79,B
