,SnapId,StartTime,EndTime,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,1838,2017-08-07 00:00:02,2017-08-07 01:00:04 ,9119.5,78.2,0,0,1.9,1.7,3.1,2.6,.2,.1,.2,4.3,0,2,0,0,0,0,0,0,0,3,1,13,117.7,99.99,100,94.95,92.97,100,60.38,95.36,12.44,42.1,2.38,null,30.88,0,4.92,0,0,43,D,88,B
1,1839,2017-08-07 01:00:04,2017-08-07 02:00:06 ,696.3,17.7,0,0,4.3,1.4,3.6,2.5,.1,.1,.2,3.7,0,1,0,0,0,0,0,0,0,5,0,15,112.1,100,100,96.31,94.24,100,70.89,96.44,10.25,17.12,0,null,26.96,0,7.08,0,0,40,D,88,B
2,1840,2017-08-07 02:00:06,2017-08-07 03:00:09 ,664.7,17.8,0,0,7.8,1.5,4,2.6,.1,.1,.2,3.8,0,1,0,0,0,0,0,0,0,5,0,13,114.2,100,100,96.68,94.76,99.99,80.95,96,9.81,17.02,0,null,26.79,0,8.09,100,0,41,D,88,B
3,1841,2017-08-07 03:00:09,2017-08-07 04:00:11 ,667.2,18.4,0,0,1.7,1.2,2.8,2.1,.1,.1,.1,3.1,0,null,0,0,0,0,0,0,0,0,0,13,119,100,100,95.53,93.17,100,71.88,96.66,12.44,16.5,0,null,25.92,0,6.13,0,0,38,D,91,A
4,1842,2017-08-07 04:00:11,2017-08-07 05:00:13 ,666.7,28.8,0,0,3.7,1.4,3.7,2.6,.1,.1,.2,3.7,0,1,0,0,0,0,0,0,0,18,0,14,113.2,99.89,100,96.18,94.38,100,85.51,96.01,10.92,36.1,88.79,null,16.47,0,7.02,0,0,40,D,84,B
5,1843,2017-08-07 05:00:13,2017-08-07 06:00:15 ,660.6,17.2,0,0,2.5,1.2,3,2.1,.1,.1,.1,3.1,0,2,0,0,0,0,0,0,0,1,0,13,116.3,100,100,95.65,93.63,100,53.45,97.76,11.96,17.63,0,null,27.79,0,7.51,100,0,41,D,90,A
6,1844,2017-08-07 06:00:15,2017-08-07 07:00:18 ,1801,25.6,0,0,4.6,2.3,6.1,2.6,.1,.1,.2,6,0,1,0,0,0,0,0,0,0,20,0,12,111.2,99.53,100,97.31,94.84,99.99,70.15,97.18,9.6,15.62,62,null,18.85,49.42,50.08,100,0,50,D,82,B
7,1845,2017-08-07 07:00:18,2017-08-07 08:00:20 ,673.3,21.3,0,0,1.7,1.2,3.4,2.1,.2,.1,.2,3.1,0,1,0,0,0,0,0,0,0,0,0,9,114.6,100,100,94.28,92.31,99.99,48.68,97.41,11.41,14.25,0,null,22.63,0,6.63,100,0,40,D,92,A
8,1846,2017-08-07 08:00:20,2017-08-07 09:00:22 ,1084.8,378.2,0,0,4.9,1.9,6.8,4.8,.4,.2,.4,5.9,0,3,0,0,0,0,0,0,0,0,2,8,91.3,99.87,100,93.39,91.34,99.99,79.58,93.71,5.67,10.57,72.2,null,75.24,88.02,8.82,100,0,50,C,88,B
