0,31
1,31
2,31
3,33
4,31
5,31
6,31
7,43
8,31
9,31
10,31
11,35
12,34
13,31
14,31
15,47
16,34
17,31
18,31
19,31
20,54
21,31
22,31
23,31
24,31
25,31
26,38
27,31
28,40
29,31
30,34
31,31
32,31
33,31
34,45
35,34
36,31
37,34
38,31
39,48
40,43
41,31
42,35
43,31
44,47
45,31
46,31
47,34
48,31
49,34
50,31
51,34
52,33
53,33
54,35
55,33
56,35
57,33
58,35
59,33
60,35
61,35
62,35
63,47
64,47
65,33
66,39
67,33
68,52
69,33
70,33
71,47
72,41
73,35
74,33
75,35
76,45
77,35
78,33
79,35
80,47
81,37
82,37
83,33
84,47
85,37
86,35
87,35
88,47
89,33
90,39
91,35
92,57
93,35
94,33
95,43
96,47
97,33
98,37
99,33
100,47
101,33
102,37
103,33
104,47
105,35
106,37
107,33
108,47
109,35
110,33
111,35
112,47
113,37
114,39
115,35
116,59
117,33
118,35
119,35
120,37
121,35
122,35
123,35
124,37
125,33
126,37
127,33
128,33
129,33
130,35
131,33
132,35
133,33
134,37
135,47
136,45
137,33
138,37
139,35
140,55
141,33
142,35
143,35
144,33
145,35
146,33
147,37
148,35
149,35
150,35
151,33
152,33
153,35
154,37
155,33
156,33
157,35
158,37
159,45
160,50
161,33
162,39
163,35
164,55
165,37
166,35
167,35
168,37
169,37
170,35
171,35
172,33
173,35
174,33
175,33
176,35
177,35
178,35
179,33
180,33
181,35
182,33
183,47
184,40
185,33
186,39
187,35
188,59
189,35
190,33
191,33
192,37
193,33
194,35
195,33
196,40
197,35
198,35
199,35
200,35
201,37
202,35
203,35
204,33
205,35
206,33
207,48
208,47
209,35
210,37
211,33
212,55
213,33
214,35
215,37
216,33
217,33
218,40
219,33
220,37
221,35
222,37
223,33
224,35
225,33
226,37
227,35
228,35
229,35
230,35
231,47
232,47
233,33
234,39
235,35
236,55
237,35
238,35
239,47
240,37
241,35
242,40
243,37
244,47
245,37
246,33
247,33
248,48
249,33
250,35
251,33
252,45
253,33
254,37
255,33
256,47
257,35
258,37
259,33
260,59
261,33
262,33
263,48
264,41
265,35
266,41
267,33
268,47
269,37
270,37
271,35
272,47
273,35
274,33
275,33
276,45
277,37
278,33
279,35
280,45
281,33
282,39
283,35
284,59
285,33
286,33
287,35
288,35
289,33
290,40
291,33
292,35
293,33
294,35
295,33
296,35
297,35
298,35
299,35
300,33
301,37
302,33
303,47
304,45
305,35
306,39
307,35
308,55
309,36
310,33
311,37
312,33
313,33
314,41
315,33
316,35
317,33
318,35
319,35
320,35
321,35
322,37
323,33
324,33
325,33
326,35
327,47
328,47
329,33
330,37
331,33
332,55
333,41
334,35
335,37
336,33
337,37
338,40
339,37
340,33
341,35
342,33
343,33
344,33
345,37
346,33
347,35
348,33
349,35
350,35
351,37
352,47
353,33
354,37
355,33
356,55
357,35
358,33
359,35
360,37
361,33
362,40
363,33
364,37
365,35
366,33
367,35
368,33
369,37
370,35
371,33
372,33
373,35
374,33
375,47
376,35
377,35
378,39
379,35
380,55
381,33
382,33
383,35
384,37
385,33
386,40
387,35
388,35
389,33
390,35
391,33
392,35
393,33
394,35
395,33
396,35
397,35
398,35
399,47
400,45
401,33
402,37
403,35
404,55
405,37
406,33
407,48
408,37
409,37
410,41
411,33
412,47
413,35
414,37
415,33
416,45
417,33
418,35
419,35
420,47
421,33
422,37
423,33
424,47
425,35
426,37
427,35
428,53
429,41
430,33
431,47
432,37
433,35
434,41
435,35
436,47
437,35
438,33
439,33
440,47
441,35
442,35
443,33
444,45
445,33
446,37
447,35
448,47
449,33
450,39
451,35
452,55
453,35
454,33
455,33
456,35
457,37
458,40
459,35
460,35
461,37
462,35
463,33
464,33
465,37
466,35
467,33
468,33
469,35
470,33
471,35
472,50
473,33
474,39
475,35
476,53
477,35
478,33
479,35
480,35
481,41
482,37
483,33
484,37
485,37
486,33
487,33
488,33
489,35
490,33
491,33
492,35
493,35
494,33
495,47
496,35
497,35
498,37
499,33
500,55
501,33
502,37
503,33
504,37
505,33
506,40
507,40
508,35
509,35
510,35
511,35
512,38
513,38
514,38
515,40
516,38
517,40
518,40
519,48
520,53
521,41
522,43
523,40
524,56
525,40
526,40
527,40
528,38
529,38
530,40
531,41
532,41
533,41
534,38
535,40
536,41
537,40
538,41
539,40
540,38
541,53
542,47
543,48
544,48
545,41
546,48
547,41
548,56
549,41
550,41
551,40
552,40
553,40
554,53
555,53
556,45
557,41
558,41
559,53
560,56
561,56
562,59
563,53
564,38
565,38
566,40
567,47
568,50
569,40
570,43
571,40
572,56
573,40
574,40
575,47
576,43
577,41
578,40
579,40
580,45
581,40
582,40
583,38
584,45
585,38
586,38
587,38
588,45
589,40
590,40
591,38
592,50
593,40
594,43
595,40
596,56
597,41
598,38
599,48
600,46
601,38
602,38
603,40
604,47
605,38
606,40
607,40
608,45
609,40
610,40
611,38
612,45
613,38
614,40
615,38
616,50
617,40
618,41
619,38
620,56
621,41
622,38
623,40
624,40
625,40
626,40
627,40
628,41
629,40
630,40
631,38
632,45
633,41
634,40
635,40
636,40
637,38
638,40
639,48
640,43
641,40
642,43
643,40
644,54
645,41
646,40
647,40
648,40
649,38
650,40
651,48
652,43
653,43
654,43
655,43
656,43
657,43
658,43
659,41
660,41
661,43
662,43
663,48
664,48
665,41
666,46
667,43
668,56
669,41
670,43
671,43
672,43
673,43
674,41
675,41
676,40
677,41
678,41
679,43
680,47
681,43
682,43
683,41
684,41
685,43
686,43
687,50
688,53
689,43
690,46
691,41
692,58
693,43
694,43
695,43
696,43
697,43
698,43
699,43
700,41
701,43
702,54
703,54
704,54
705,43
706,47
707,43
708,43
709,43
710,41
711,48
712,50
713,41
714,46
715,41
716,58
717,43
718,43
719,41
720,43
721,43
722,43
723,40
724,41
725,43
726,40
727,41
728,43
729,43
730,43
731,43
732,41
733,43
734,43
735,41
736,53
737,41
738,46
739,41
740,56
741,43
742,43
743,48
744,43
745,43
746,44
747,43
748,50
749,43
750,43
751,43
752,48
753,43
754,43
755,43
756,47
757,41
758,43
759,43
760,47
761,43
762,46
763,43
764,56
765,41
766,43
767,48
768,48
769,43
770,43
771,45
772,50
773,43
774,43
775,45
776,43
777,43
778,43
779,43
780,47
781,41
782,43
783,47
784,43
785,43
786,46
787,43
788,58
789,41
790,43
791,43
792,43
793,43
794,44
795,43
796,43
797,43
798,43
799,43
800,41
801,43
802,43
803,41
804,43
805,43
806,41
807,48
808,48
809,43
810,46
811,43
812,58
813,43
814,43
815,43
816,41
817,41
818,43
819,43
820,41
821,41
822,41
823,41
824,41
825,43
826,43
827,41
828,41
829,41
830,43
831,48
832,48
833,43
834,46
835,43
836,58
837,43
838,41
839,43
840,43
841,43
842,43
843,43
844,43
845,41
846,43
847,43
848,43
849,43
850,43
851,43
852,41
853,41
854,43
855,48
856,50
857,43
858,46
859,43
860,58
861,41
862,43
863,41
864,43
865,41
866,43
867,43
868,43
869,41
870,43
871,43
872,41
873,43
874,43
875,41
876,43
877,41
878,41
879,47
880,50
881,43
882,46
883,43
884,58
885,41
886,43
887,43
888,43
889,43
890,44
891,41
892,43
893,43
894,43
895,43
896,43
897,43
898,43
899,43
900,43
901,43
902,43
903,43
904,50
905,41
906,46
907,41
908,56
909,41
910,41
911,48
912,41
913,43
914,43
915,43
916,50
917,43
918,43
919,43
920,47
921,41
922,43
923,41
924,47
925,43
926,43
927,43
928,50
929,43
930,46
931,43
932,58
933,41
934,43
935,48
936,48
937,43
938,44
939,41
940,50
941,43
942,41
943,43
944,47
945,43
946,43
947,43
948,47
949,41
950,43
951,41
952,47
953,43
954,46
955,41
956,58
957,43
958,43
959,43
960,43
961,43
962,44
963,43
964,43
965,43
966,41
967,43
968,43
969,43
970,43
971,43
972,43
973,41
974,43
975,50
976,44
