0,87
1,87
2,87
3,90
4,87
5,90
6,88
7,85
8,89
9,85
10,88
11,83
12,84
13,85
14,70
15,85
16,84
17,87
18,88
19,79
20,88
21,90
22,88
23,90
24,90
25,81
26,89
27,84
28,87
29,89
30,88
31,85
32,83
33,78
34,81
35,90
36,84
37,90
38,75
39,67
40,83
41,84
42,89
43,82
44,88
45,90
46,86
47,88
48,83
49,88
50,86
51,88
52,87
53,90
54,90
55,90
56,89
57,87
58,88
59,90
60,84
61,87
62,85
63,79
64,82
65,87
66,89
67,90
68,89
69,90
70,86
71,83
72,87
73,89
74,84
75,89
76,88
77,93
78,89
79,90
80,85
81,89
82,90
83,90
84,91
85,91
86,91
87,89
88,88
89,91
90,91
91,91
92,91
93,91
94,87
95,87
96,93
97,92
98,87
99,89
100,88
101,91
102,92
103,90
104,90
105,91
106,91
107,90
108,85
109,91
110,88
111,90
112,88
113,91
114,90
115,91
116,90
117,91
118,88
119,91
120,91
121,91
122,90
123,88
124,91
125,87
126,91
127,90
128,85
129,91
130,91
131,91
132,91
133,91
134,85
135,87
136,85
137,89
138,91
139,89
140,91
141,91
142,85
143,91
144,85
145,91
146,88
147,91
148,90
149,93
150,93
151,91
152,88
153,91
154,90
155,93
156,91
157,90
158,86
159,83
160,90
161,87
162,91
163,91
164,93
165,90
166,88
167,91
168,85
169,91
170,85
171,91
172,88
173,91
174,91
175,91
176,91
177,91
178,90
179,91
180,91
181,91
182,83
183,89
184,89
185,91
186,91
187,91
188,91
189,93
190,91
191,88
192,90
193,91
194,89
195,91
196,88
197,93
198,93
199,90
200,84
201,90
202,90
203,91
204,88
205,93
206,80
207,80
208,91
209,91
210,92
211,91
212,92
213,90
214,89
215,93
216,88
217,89
218,87
219,91
220,93
221,90
222,91
223,91
224,87
225,91
226,91
227,92
228,91
229,90
230,83
231,85
232,89
233,88
234,90
235,90
236,90
237,91
238,84
239,91
240,89
241,89
242,85
243,90
244,87
245,91
246,90
247,90
248,87
249,90
250,90
251,90
252,91
253,88
254,91
255,89
256,88
257,89
258,93
259,91
260,90
261,91
262,83
263,89
264,88
265,90
266,91
267,90
268,85
269,90
270,90
271,85
272,90
273,90
274,90
275,89
276,85
277,90
278,85
279,90
280,88
281,90
282,89
283,91
284,90
285,90
286,91
287,88
288,88
289,90
290,85
291,91
292,85
293,91
294,91
295,91
296,88
297,91
298,91
299,91
300,85
301,91
302,85
303,87
304,89
305,88
306,91
307,91
308,92
309,93
310,91
311,91
312,85
313,90
314,87
315,91
316,87
317,93
318,93
319,91
320,85
321,91
322,91
323,91
324,85
325,91
326,83
327,86
328,88
329,89
330,91
331,91
332,91
333,90
334,85
335,90
336,85
337,89
338,88
339,90
340,88
341,91
342,91
343,91
344,85
345,91
346,91
347,90
348,91
349,88
350,86
351,83
352,88
353,89
354,91
355,91
356,91
357,91
358,88
359,91
360,85
361,90
362,88
363,91
364,88
365,91
366,93
367,91
368,85
369,90
370,91
371,91
372,88
373,91
374,83
375,90
376,89
377,93
378,91
379,88
380,90
381,91
382,84
383,88
384,85
385,91
386,90
387,91
388,85
389,91
390,90
391,91
392,88
393,91
394,91
395,91
396,88
397,90
398,84
399,87
400,89
401,88
402,91
403,91
404,90
405,91
406,85
407,91
408,85
409,91
410,91
411,90
412,91
413,88
414,92
415,89
416,87
417,91
418,90
419,89
420,88
421,91
422,87
423,89
424,87
425,86
426,90
427,91
428,93
429,91
430,85
431,91
432,84
433,89
434,89
435,87
436,87
437,92
438,93
439,89
440,90
441,91
442,91
443,90
444,88
445,91
446,86
447,89
448,88
449,88
450,91
451,90
452,90
453,90
454,90
455,91
456,86
457,88
458,84
459,91
460,89
461,90
462,91
463,91
464,84
465,89
466,90
467,91
468,87
469,90
470,88
471,84
472,88
473,87
474,90
475,91
476,91
477,91
478,88
479,91
480,85
481,91
482,89
483,91
484,88
485,93
486,91
487,91
488,85
489,89
490,91
491,92
492,89
493,92
494,85
495,86
496,89
497,91
498,92
499,89
500,91
501,90
502,86
503,88
504,89
505,91
506,85
507,89
508,92
509,92
510,91
511,92
512,89
513,91
514,91
515,92
516,88
517,92
518,85
519,87
520,89
521,91
522,90
523,89
524,89
525,90
526,89
527,91
528,92
529,88
530,90
531,88
532,84
533,92
534,91
535,92
536,86
537,90
538,90
539,91
540,85
541,91
542,85
543,87
544,87
545,88
546,88
547,89
548,89
549,89
550,82
551,89
552,84
553,89
554,83
555,89
556,89
557,90
558,90
559,89
560,83
561,90
562,89
563,92
564,84
565,90
566,82
567,84
568,85
569,86
570,90
571,89
572,87
573,91
574,85
575,88
576,88
577,89
578,86
579,90
580,89
581,90
582,89
583,88
584,88
585,89
586,88
587,89
588,90
589,87
590,87
591,88
592,87
593,88
594,90
595,88
596,88
597,88
598,88
599,88
600,83
601,91
602,82
603,90
604,84
605,89
606,90
607,89
608,85
609,92
610,88
611,88
612,82
613,92
614,89
615,85
616,88
617,87
618,92
619,89
620,92
621,88
622,87
623,88
624,84
625,92
626,84
627,90
628,84
629,90
630,90
631,90
632,85
633,91
634,89
635,91
636,81
637,91
638,83
639,89
640,89
641,86
642,92
643,89
644,89
645,90
646,85
647,89
648,87
649,92
650,83
651,92
652,87
653,92
654,90
655,90
656,84
657,91
658,89
659,88
660,82
661,88
662,84
663,84
664,87
665,85
666,88
667,89
668,89
669,89
670,89
671,90
672,90
673,87
674,88
675,87
676,85
677,88
678,91
679,88
680,89
681,89
682,88
683,91
684,88
685,88
686,82
687,84
688,86
689,88
690,88
691,89
692,88
693,89
694,89
695,88
696,87
697,88
698,85
699,88
700,88
701,86
702,89
703,90
704,89
705,88
706,88
707,89
708,88
709,88
710,81
711,86
712,85
713,86
714,88
715,89
716,88
717,88
718,89
719,89
720,89
721,89
722,88
723,89
724,85
725,88
726,89
727,88
728,89
729,87
730,88
731,88
732,91
733,89
734,82
735,86
